,image_Height,image_Width,image_Format,image_mode,image_Animated,image_Frames,image_id,class,Xmin,Xmax,Ymin,Ymax,width,height
2980,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,713,768,395,464,55,69
2981,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,654,715,425,492,61,67
2982,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1691,1771,388,481,80,93
2983,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1780,1857,415,482,77,67
2984,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2415,2477,629,718,62,89
2985,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,157,239,1466,1519,82,53
2986,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,286,348,1648,1701,62,53
2987,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,347,409,1697,1754,62,57
2988,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,959,1046,1782,1835,87,53
2989,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1623,1693,1711,1790,70,79
2990,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1717,1783,1709,1788,66,79
2991,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1792,1872,1689,1781,80,92
2992,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,954,1016,1691,1762,62,71
2993,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,502,543,418,493,41,75
2994,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,447,488,419,480,41,61
2995,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,391,437,413,470,46,57
2996,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,248,308,468,514,60,46
2997,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,225,305,518,562,80,44
2998,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,352,419,582,630,67,48
2999,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,456,520,595,637,64,42
3000,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,440,498,663,709,58,46
3001,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,221,272,831,910,51,79
3002,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,354,424,874,927,70,53
3003,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,327,391,1005,1054,64,49
3004,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,298,365,1069,1119,67,50
3005,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,309,383,1137,1188,74,51
3006,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,352,410,1181,1245,58,64
3007,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,516,581,1534,1596,65,62
3008,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,629,687,1601,1673,58,72
3009,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,682,741,1657,1719,59,62
3010,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,742,799,1668,1743,57,75
3011,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,808,863,1659,1727,55,68
3012,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,879,937,1660,1747,58,87
3013,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1954,2053,388,502,99,114
3014,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2047,2136,450,540,89,90
3015,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2110,2186,518,591,76,73
3016,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2177,2256,576,658,79,82
3017,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2261,2371,702,782,110,80
3018,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2288,2389,789,865,101,76
3019,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2311,2417,869,940,106,71
3020,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2315,2438,947,1051,123,104
3021,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2324,2435,1060,1142,111,82
3022,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2335,2428,1149,1217,93,68
3023,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2247,2351,1344,1419,104,75
3024,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2229,2326,1439,1521,97,82
3025,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2191,2288,1518,1604,97,86
3026,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2152,2225,1587,1674,73,87
3027,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2068,2137,1632,1718,69,86
3028,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1989,2057,1689,1773,68,84
3029,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1886,1961,1693,1791,75,98
3030,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,945,1029,1896,1960,84,64
3031,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,992,1060,1997,2099,68,102
3032,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,479,615,2031,2163,136,132
3033,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,280,419,2436,2550,139,114
3034,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2234,2303,2020,2122,69,102
3035,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2379,2456,2215,2290,77,75
3036,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2324,2425,2344,2417,101,73
3037,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2075,2148,2047,2143,73,96
3038,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,2013,2070,1981,2073,57,92
3039,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1916,1990,1974,2070,74,96
3040,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1832,1897,1952,2054,65,102
3041,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1728,1806,1936,2032,78,96
3042,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,1627,1698,1929,2036,71,107
3043,2560,2560,JPEG,RGB,False,1,56e2d3d3-6b16-401f-a300-847272373df5.jpg,Truncated_airplane,2317,2401,2513,2557,84,44
3044,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,927,1000,521,592,73,71
3045,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,885,994,635,737,109,102
3046,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,833,968,759,867,135,108
3047,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,800,915,883,996,115,113
3048,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,553,622,900,961,69,61
3049,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,446,554,1001,1137,108,136
3050,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,580,650,1063,1138,70,75
3051,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,402,466,1317,1390,64,73
3052,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,619,686,1365,1445,67,80
3053,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,688,762,1518,1582,74,64
3054,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,631,744,1613,1729,113,116
3055,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,418,493,1846,1926,75,80
3056,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,629,697,1775,1835,68,60
3057,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,231,304,2166,2229,73,63
3058,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,548,628,2024,2094,80,70
3059,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,872,993,1826,1934,121,108
3060,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,846,954,1960,2060,108,100
3061,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,812,921,2078,2192,109,114
3062,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1303,1414,1525,1654,111,129
3063,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1976,2030,1708,1785,54,77
3064,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1828,1934,1664,1797,106,133
3065,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1706,1806,1634,1771,100,137
3066,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1579,1690,1600,1739,111,139
3067,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1586,1675,1891,1980,89,89
3068,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,2002,2128,1837,1957,126,120
3069,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1697,1817,1945,2088,120,143
3070,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1979,2098,1979,2080,119,101
3071,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,2231,2338,2175,2282,107,107
3072,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,2189,2309,2305,2417,120,112
3073,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1882,2001,2356,2461,119,105
3074,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1331,1402,1836,1901,71,65
3075,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,1494,1538,2278,2332,44,54
3076,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,2463,2529,1337,1406,66,69
3077,2560,2560,JPEG,RGB,False,1,11928d1c-44c7-4d3d-b593-9cdfd5f6f367.jpg,Airplane,2428,2497,1444,1496,69,52
3078,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,947,1034,202,257,87,55
3079,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,961,1037,276,334,76,58
3080,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,917,991,335,394,74,59
3081,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,934,1004,410,467,70,57
3082,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,955,985,489,518,30,29
3083,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,864,931,668,728,67,60
3084,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,841,896,833,880,55,47
3085,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,976,1028,914,967,52,53
3086,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1091,1215,907,1015,124,108
3087,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1221,1329,421,534,108,113
3088,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1327,1400,221,295,73,74
3089,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1434,1493,544,615,59,71
3090,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1488,1603,953,1068,115,115
3091,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1501,1578,1370,1433,77,63
3092,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1696,1786,1552,1661,90,109
3093,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1313,1379,1739,1815,66,76
3094,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1018,1144,1163,1269,126,106
3095,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,753,829,1041,1105,76,64
3096,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,679,745,1342,1408,66,66
3097,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,828,898,1597,1664,70,67
3098,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Truncated_airplane,0,33,1680,1752,33,72
3099,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Truncated_airplane,688,831,2432,2562,143,130
3100,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,188,251,1728,1785,63,57
3101,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,207,342,1837,1961,135,124
3102,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,90,220,2358,2472,130,114
3103,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,29,142,2103,2213,113,110
3104,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,397,543,2306,2411,146,105
3105,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,446,571,2176,2288,125,112
3106,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,470,589,2056,2155,119,99
3107,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,515,633,1929,2026,118,97
3108,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,664,732,1847,1907,68,60
3109,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,850,957,1878,1989,107,111
3110,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1256,1345,1908,2006,89,98
3111,2560,2560,JPEG,RGB,False,1,57af3c0a-b5ae-4e4f-a7f9-6856be2f80e5.jpg,Airplane,1275,1382,1048,1167,107,119
3112,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,513,601,839,913,88,74
3113,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,548,609,927,979,61,52
3114,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,691,759,1151,1218,68,67
3115,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,698,755,1325,1390,57,65
3116,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,571,635,1456,1515,64,59
3117,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,537,623,1690,1759,86,69
3118,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,548,627,1784,1852,79,68
3119,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,558,647,1870,1943,89,73
3120,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,556,646,1965,2041,90,76
3121,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,543,647,2057,2134,104,77
3122,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,527,630,2168,2250,103,82
3123,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,932,1025,873,948,93,75
3124,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,941,1035,1040,1120,94,80
3125,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,929,1029,1126,1216,100,90
3126,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,922,1022,1215,1306,100,91
3127,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,934,1032,1592,1663,98,71
3128,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,936,1030,1693,1772,94,79
3129,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,957,1028,1810,1886,71,76
3130,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,945,1042,1922,2007,97,85
3131,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,933,1037,2141,2227,104,86
3132,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1276,1355,953,1033,79,80
3133,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1143,1241,1004,1092,98,88
3134,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1154,1245,1312,1382,91,70
3135,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1142,1255,1414,1504,113,90
3136,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1149,1245,1864,1945,96,81
3137,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1159,1251,2052,2125,92,73
3138,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1166,1250,2148,2220,84,72
3139,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1159,1250,2236,2308,91,72
3140,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1769,1860,850,917,91,67
3141,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1957,2039,691,761,82,70
3142,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1540,1636,938,1006,96,68
3143,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1764,1861,936,1007,97,71
3144,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1776,1858,1030,1101,82,71
3145,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1767,1867,1310,1375,100,65
3146,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1543,1617,1385,1456,74,71
3147,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1544,1631,1476,1543,87,67
3148,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1776,1866,1402,1467,90,65
3149,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1780,1870,1479,1548,90,69
3150,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1778,1853,1606,1684,75,78
3151,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1762,1851,1707,1770,89,63
3152,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1758,1855,1797,1862,97,65
3153,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1752,1844,1890,1957,92,67
3154,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1765,1856,2069,2141,91,72
3155,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1769,1862,2164,2237,93,73
3156,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1544,1642,1799,1863,98,64
3157,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1541,1637,1892,1961,96,69
3158,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1539,1644,1983,2048,105,65
3159,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,1541,1642,2165,2233,101,68
3160,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2378,2453,861,924,75,63
3161,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2404,2484,1021,1084,80,63
3162,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2153,2239,1035,1096,86,61
3163,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2394,2469,1188,1251,75,63
3164,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2152,2237,1289,1346,85,57
3165,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2154,2244,1369,1422,90,53
3166,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2394,2482,1346,1405,88,59
3167,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2401,2482,1429,1483,81,54
3168,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2389,2469,1565,1649,80,84
3169,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2384,2464,1912,1984,80,72
3170,2560,2560,JPEG,RGB,False,1,996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,2388,2463,2006,2062,75,56
